playerId,position,season,team,league,gamesPlayed,goals,assists,points,pim,plusMinus,avgToi,faceoffPct,gameWinningGoals,otGoals,powerPlayGoals,powerPlayPoints,shGoals,shPoints,shots
8479372,D,2025-2026,Seattle Kraken,NHL,22,1,2,3,16,8,926,0.0,1,1,0,0,0,0,14
8477986,D,2025-2026,Seattle Kraken,NHL,62,11,21,32,45,-20,1355,0.0,3,2,2,8,0,0,167
8476467,D,2025-2026,Seattle Kraken,NHL,77,5,9,14,34,10,1014,0.0,2,0,0,0,0,0,75
8484158,R,2025-2026,Toronto Maple Leafs,NHL,65,11,17,28,43,-6,878,0.333333,1,1,2,6,0,0,90
8477503,C,2025-2026,Toronto Maple Leafs,NHL,79,12,24,36,95,-29,894,0.514286,3,1,2,8,0,0,116
8480870,C,2025-2026,Toronto Maple Leafs,NHL,13,3,2,5,0,4,942,0.374194,2,0,0,0,1,1,15
8485467,C,2025-2026,Toronto Maple Leafs,NHL,3,0,1,1,0,-2,790,0.285714,0,0,0,0,0,0,2
8475714,C,2025-2026,Toronto Maple Leafs,NHL,56,6,2,8,8,-15,710,0.482759,0,0,0,0,0,0,45
8478057,C,2025-2026,Toronto Maple Leafs,NHL,55,10,8,18,49,-2,735,0.24,2,0,0,0,0,0,52
8482720,L,2025-2026,Toronto Maple Leafs,NHL,78,23,43,66,29,-29,1129,0.166667,2,0,6,16,1,1,139
8478904,C,2025-2026,Toronto Maple Leafs,NHL,70,7,11,18,16,-1,708,0.465517,0,0,0,0,2,2,69
8481711,L,2025-2026,Toronto Maple Leafs,NHL,70,14,25,39,16,-22,874,0.428571,2,0,2,8,0,0,88
8479318,C,2025-2026,Toronto Maple Leafs,NHL,60,27,26,53,18,-4,1248,0.596708,3,1,5,12,0,0,227
8477939,R,2025-2026,Toronto Maple Leafs,NHL,64,29,49,78,16,-14,1164,0.384615,4,3,7,22,0,0,153
8479543,L,2025-2026,Toronto Maple Leafs,NHL,8,0,0,0,35,-4,362,0.0,0,0,0,0,0,0,2
8484901,C,2025-2026,Toronto Maple Leafs,NHL,22,1,1,2,2,-6,609,0.426667,0,0,0,0,0,0,14
8481582,L,2025-2026,Toronto Maple Leafs,NHL,77,16,16,32,10,-12,759,0.48,1,0,2,4,0,0,127
8475166,C,2025-2026,Toronto Maple Leafs,NHL,81,31,40,71,28,-28,1089,0.575581,4,2,12,21,0,0,192
8482525,C,2025-2026,Toronto Maple Leafs,NHL,1,0,0,0,2,1,544,0.0,0,0,0,0,0,0,0
8481122,D,2025-2026,Toronto Maple Leafs,NHL,72,0,6,6,41,-22,1037,0.0,0,0,0,0,0,0,58
8478443,D,2025-2026,Toronto Maple Leafs,NHL,55,0,7,7,37,4,1162,0.0,0,0,0,0,0,1,66
8475171,D,2025-2026,Toronto Maple Leafs,NHL,77,8,31,39,68,-6,1235,0.0,0,0,0,9,0,0,107
8476931,D,2025-2026,Toronto Maple Leafs,NHL,79,5,20,25,64,3,1346,0.0,0,0,0,0,0,0,76
8479026,D,2025-2026,Toronto Maple Leafs,NHL,39,0,2,2,22,-10,873,0.0,0,0,0,0,0,0,42
8476853,D,2025-2026,Toronto Maple Leafs,NHL,77,11,25,36,29,-18,1269,0.0,2,0,1,6,0,0,140
8479442,D,2025-2026,Edmonton Oilers,NHL,6,0,0,0,8,0,817,0.0,0,0,0,0,0,0,3
8479442,D,2025-2026,Toronto Maple Leafs,NHL,57,3,11,14,12,-9,1186,0.0,1,0,0,0,0,0,59
8475690,D,2025-2026,Toronto Maple Leafs,NHL,11,0,2,2,0,8,1078,0.0,0,0,0,0,0,0,8
8482174,D,2025-2026,Toronto Maple Leafs,NHL,2,0,0,0,0,1,1060,0.0,0,0,0,0,0,0,2
8474150,C,2025-2026,Calgary Flames,NHL,81,17,26,43,16,7,1078,0.498594,3,0,1,3,1,5,186
8481556,C,2025-2026,Boston Bruins,NHL,6,1,0,1,0,-1,624,0.0,0,0,0,0,0,0,6
8481556,C,2025-2026,Calgary Flames,NHL,29,2,4,6,31,-5,626,0.440415,0,0,0,0,1,2,31
8476399,L,2025-2026,Calgary Flames,NHL,68,20,15,35,47,11,1040,0.371429,3,0,0,1,4,4,176
8482679,R,2025-2026,Calgary Flames,NHL,79,18,26,44,32,-29,997,0.391813,3,0,7,14,0,0,195
8480797,L,2025-2026,Calgary Flames,NHL,81,19,18,37,26,-10,1012,0.457627,2,0,1,3,4,5,137
8480028,C,2025-2026,Calgary Flames,NHL,81,21,21,42,28,-17,928,0.568552,3,1,7,15,0,0,138
8484860,R,2025-2026,Calgary Flames,NHL,36,6,13,19,2,-14,904,0.125,0,0,1,6,0,0,70
8486056,C,2025-2026,Calgary Flames,NHL,6,1,0,1,2,-2,662,0.509434,0,0,0,0,0,0,5
8484180,L,2025-2026,Calgary Flames,NHL,18,2,2,4,2,1,741,0.545455,0,0,0,0,0,0,22
8476456,L,2025-2026,Calgary Flames,NHL,50,10,15,25,41,-9,1088,0.444444,2,0,3,7,0,0,83
8483609,R,2025-2026,Calgary Flames,NHL,78,6,12,18,112,-12,638,0.324324,0,0,1,2,0,0,79
8479066,L,2025-2026,Calgary Flames,NHL,57,4,5,9,59,-4,543,0.384615,1,0,0,0,0,0,53
8478109,L,2025-2026,Colorado Avalanche,NHL,60,11,14,25,6,6,800,0.375,3,0,2,7,0,0,112
8478109,L,2025-2026,Calgary Flames,NHL,17,2,4,6,0,-2,877,0.0,1,0,0,0,0,0,34
8481028,C,2025-2026,Calgary Flames,NHL,22,1,2,3,17,-4,609,0.470588,0,0,0,0,0,0,19
8481068,C,2025-2026,Calgary Flames,NHL,77,15,14,29,12,-19,965,0.363636,1,0,4,7,1,1,141
8476458,C,2025-2026,Anaheim Ducks,NHL,33,3,6,9,27,-5,730,0.47,0,0,1,1,0,0,35
8476458,C,2025-2026,Calgary Flames,NHL,18,5,6,11,8,-3,923,0.439394,1,1,0,1,0,0,22
8484234,L,2025-2026,Calgary Flames,NHL,5,0,1,1,0,0,696,0.0,0,0,0,0,0,0,8
8482074,C,2025-2026,Calgary Flames,NHL,74,12,13,25,22,-9,862,0.457831,3,1,2,7,0,0,110
8480860,D,2025-2026,Calgary Flames,NHL,76,4,14,18,47,2,1317,0.0,2,0,0,1,0,1,57
8479402,D,2025-2026,Calgary Flames,NHL,16,1,1,2,16,-7,957,0.0,0,0,0,0,0,0,16
8484150,D,2025-2026,Calgary Flames,NHL,33,2,5,7,4,0,962,0.0,0,0,0,1,0,0,32
8477810,D,2025-2026,Calgary Flames,NHL,68,0,7,7,44,-5,880,0.0,0,0,0,0,0,0,43
8482165,D,2025-2026,Calgary Flames,NHL,57,4,8,12,28,-8,1205,0.0,1,0,0,0,0,2,64
8476874,D,2025-2026,Utah Mammoth,NHL,22,0,1,1,2,-5,730,0.0,0,0,0,0,0,0,10
8476874,D,2025-2026,Calgary Flames,NHL,20,2,12,14,2,-1,1351,0.0,1,0,0,0,0,0,22
8481167,D,2025-2026,Calgary Flames,NHL,38,1,6,7,47,0,829,0.0,0,0,0,0,0,0,28
8484768,D,2025-2026,Calgary Flames,NHL,36,3,5,8,8,-11,1020,0.0,0,0,3,6,0,0,47
8480727,D,2025-2026,Vegas Golden Knights,NHL,47,2,5,7,20,-8,1126,0.0,0,0,0,0,0,0,33
8480727,D,2025-2026,Calgary Flames,NHL,30,0,8,8,10,0,1364,0.0,0,0,0,0,0,0,32
8483709,D,2025-2026,Calgary Flames,NHL,3,0,0,0,2,1,685,0.0,0,0,0,0,0,0,0
8477380,C,2025-2026,New York Rangers,NHL,55,6,10,16,12,-1,670,0.53012,0,0,0,2,0,0,63
8482877,R,2025-2026,New York Rangers,NHL,27,4,2,6,7,-2,540,0.0,1,0,0,0,0,0,22
8482157,L,2025-2026,New York Rangers,NHL,81,20,17,37,61,-13,1013,0.482759,1,1,4,8,0,0,156
8481726,C,2025-2026,New York Rangers,NHL,35,3,2,5,2,1,568,0.333333,1,0,0,0,0,0,31
8481789,L,2025-2026,Seattle Kraken,NHL,40,3,5,8,21,-6,642,0.25,0,0,0,0,0,0,29
8481789,L,2025-2026,New York Rangers,NHL,23,3,8,11,15,-1,841,0.0,0,0,0,0,0,0,24
8483690,C,2025-2026,New York Rangers,NHL,73,9,15,24,31,3,810,0.51087,1,0,3,5,0,0,73
8482109,L,2025-2026,New York Rangers,NHL,81,24,32,56,20,-8,1055,0.236842,5,0,9,14,0,0,163
8476468,C,2025-2026,New York Rangers,NHL,67,17,34,51,33,-30,1212,0.617312,5,3,6,18,0,1,142
8484210,R,2025-2026,New York Rangers,NHL,48,11,15,26,10,-1,958,0.5,2,0,3,6,0,0,70
8479390,R,2025-2026,New York Rangers,NHL,67,9,10,19,12,5,713,0.2,0,0,0,1,1,1,52
8482460,C,2025-2026,New York Rangers,NHL,26,1,0,1,11,-4,516,0.375,0,0,0,0,0,0,15
8477839,L,2025-2026,New York Rangers,NHL,61,7,10,17,14,2,848,0.533333,1,0,0,2,1,1,79
8483669,L,2025-2026,New York Rangers,NHL,10,3,1,4,5,0,685,0.5,0,0,0,0,0,0,14
8476389,C,2025-2026,New York Rangers,NHL,66,16,37,53,64,-16,1233,0.568519,1,0,2,16,2,2,114
8476459,C,2025-2026,New York Rangers,NHL,80,33,43,76,14,-21,1253,0.522263,3,0,15,34,2,2,212
8478840,D,2025-2026,New York Rangers,NHL,74,5,10,15,41,2,1084,0.0,2,0,0,0,0,0,69
8484169,D,2025-2026,New York Rangers,NHL,8,0,2,2,4,4,884,0.0,0,0,0,0,0,0,3
8479323,D,2025-2026,New York Rangers,NHL,54,9,44,53,20,5,1420,0.0,1,0,5,24,0,1,90
8478882,D,2025-2026,New York Rangers,NHL,81,14,20,34,50,-8,1422,0.0,1,1,3,6,0,1,118
8482861,D,2025-2026,San Jose Sharks,NHL,21,0,3,3,12,-4,990,0.0,0,0,0,0,0,0,10
8482861,D,2025-2026,New York Rangers,NHL,6,0,0,0,0,0,785,0.0,0,0,0,0,0,0,5
8481525,D,2025-2026,New York Rangers,NHL,71,6,12,18,38,-3,1045,0.0,2,1,0,0,0,0,79
8482073,D,2025-2026,New York Rangers,NHL,81,2,16,18,26,-4,1227,0.0,0,0,0,0,0,0,101
8480001,D,2025-2026,New York Rangers,NHL,34,0,6,6,14,0,831,0.0,0,0,0,0,0,0,23
8484144,C,2025-2026,Chicago Blackhawks,NHL,68,30,43,73,44,-19,1255,0.472012,5,1,7,21,0,0,226
8477479,L,2025-2026,Chicago Blackhawks,NHL,78,32,25,57,42,-18,1109,0.451327,3,1,11,21,0,0,163
8484793,C,2025-2026,Chicago Blackhawks,NHL,7,1,1,2,9,-1,555,0.377778,1,0,0,0,0,0,6
8477444,L,2025-2026,Chicago Blackhawks,NHL,74,11,21,32,16,-34,986,0.4,1,0,3,10,0,0,86
8477987,C,2025-2026,Chicago Blackhawks,NHL,81,15,14,29,44,-18,883,0.470914,2,1,1,2,0,0,117
8485391,C,2025-2026,Chicago Blackhawks,NHL,11,3,6,9,4,-2,1086,0.27,0,0,0,2,0,0,35
8483450,C,2025-2026,Chicago Blackhawks,NHL,80,11,17,28,14,-16,1004,0.426376,0,0,1,4,1,1,107
8478043,C,2025-2026,Chicago Blackhawks,NHL,28,1,1,2,14,-2,516,0.5,0,0,0,0,0,0,9
8484185,L,2025-2026,Chicago Blackhawks,NHL,40,9,5,14,10,-18,758,0.5,0,0,2,3,0,0,56
8478233,L,2025-2026,Edmonton Oilers,NHL,52,7,7,14,36,-19,756,0.333333,1,0,0,0,0,0,51
8478233,L,2025-2026,Chicago Blackhawks,NHL,10,1,1,2,6,-2,714,0.5,0,0,0,0,0,0,7
8481624,R,2025-2026,Chicago Blackhawks,NHL,76,18,18,36,18,0,1046,0.222222,2,0,0,0,1,3,120
8484197,C,2025-2026,Chicago Blackhawks,NHL,51,5,14,19,19,-15,771,0.482927,0,0,2,5,0,0,57
8483493,C,2025-2026,Chicago Blackhawks,NHL,65,15,26,41,26,-21,1100,0.47381,3,1,4,12,1,1,138
8482172,L,2025-2026,Chicago Blackhawks,NHL,52,3,4,7,16,-2,632,0.333333,1,0,0,0,0,0,47
8476882,C,2025-2026,Chicago Blackhawks,NHL,74,14,21,35,6,-30,1067,0.391667,2,0,7,19,1,1,88
8476952,C,2025-2026,Chicago Blackhawks,NHL,8,0,1,1,6,0,549,0.552632,0,0,0,0,0,0,8
8481806,D,2025-2026,Chicago Blackhawks,NHL,77,5,18,23,63,-4,1027,0.0,1,0,0,0,1,2,112
8482807,D,2025-2026,Chicago Blackhawks,NHL,18,0,0,0,18,-11,848,0.0,0,0,0,0,0,0,17
8476891,D,2025-2026,Chicago Blackhawks,NHL,69,0,12,12,32,-9,1018,0.0,0,0,0,3,0,1,68
8482176,D,2025-2026,Chicago Blackhawks,NHL,76,6,10,16,34,-17,1175,0.0,1,0,0,0,0,0,73
8483466,D,2025-2026,Chicago Blackhawks,NHL,12,0,2,2,4,-4,806,0.0,0,0,0,0,0,0,6
8484783,D,2025-2026,Chicago Blackhawks,NHL,68,2,22,24,44,-41,1175,0.0,0,0,1,11,0,0,84
8483506,D,2025-2026,Chicago Blackhawks,NHL,53,3,10,13,44,-9,1096,0.0,1,0,0,1,0,0,82
8481568,D,2025-2026,Chicago Blackhawks,NHL,80,2,19,21,17,-19,1268,0.0,0,0,0,0,0,1,84
8482496,C,2025-2026,Vancouver Canucks,NHL,2,0,0,0,0,0,520,0.5,0,0,0,0,0,0,1
8476927,C,2025-2026,Vancouver Canucks,NHL,34,9,8,17,20,-11,991,0.487685,1,0,1,1,3,3,51
8478444,R,2025-2026,Vancouver Canucks,NHL,74,22,26,48,8,-47,1144,0.41791,3,1,6,19,1,1,165
8480078,C,2025-2026,Vancouver Canucks,NHL,12,3,0,3,6,-7,900,0.491803,1,0,0,0,0,0,24
8478498,L,2025-2026,Vancouver Canucks,NHL,80,23,19,42,12,-31,1013,0.424242,1,1,19,24,0,0,217
8480876,C,2025-2026,Tampa Bay Lightning,NHL,29,0,2,2,92,1,358,0.6,0,0,0,0,0,0,17
8480876,C,2025-2026,Vancouver Canucks,NHL,13,1,0,1,16,-5,485,0.375,0,0,0,0,0,0,12
8481535,L,2025-2026,Vancouver Canucks,NHL,37,2,3,5,8,-3,688,1.0,0,0,0,0,0,0,35
8475169,L,2025-2026,Vancouver Canucks,NHL,71,13,18,31,92,-20,985,0.375,1,0,2,6,0,0,171
8481024,C,2025-2026,Vancouver Canucks,NHL,78,15,20,35,42,-26,748,0.294118,1,0,2,4,0,0,114
8484406,C,2025-2026,Vancouver Canucks,NHL,5,0,0,0,2,0,626,0.473684,0,0,0,0,0,0,1
8482055,L,2025-2026,Vancouver Canucks,NHL,81,17,12,29,42,-10,878,0.486486,2,0,0,0,2,3,136
8483499,L,2025-2026,Minnesota Wild,NHL,18,0,0,0,0,-3,572,0.666667,0,0,0,0,0,0,18
8483499,L,2025-2026,Vancouver Canucks,NHL,50,8,10,18,2,-14,863,0.411765,0,0,0,0,0,1,69
8483678,D,2025-2026,Vancouver Canucks,NHL,69,3,7,10,32,-14,899,0.0,0,0,0,0,0,0,45
8482691,C,2025-2026,Vancouver Canucks,NHL,65,4,10,14,22,-5,719,0.609948,1,0,0,0,0,0,63
8482079,C,2025-2026,Minnesota Wild,NHL,17,4,9,13,2,-6,1086,0.486364,0,0,0,5,0,0,27
8482079,C,2025-2026,Vancouver Canucks,NHL,32,8,14,22,8,-18,1037,0.491379,2,1,3,9,0,0,38
8484136,C,2025-2026,Vancouver Canucks,NHL,66,13,6,19,26,-13,703,0.42069,0,0,0,1,0,0,62
8484798,D,2025-2026,Minnesota Wild,NHL,31,3,11,14,8,-9,1108,0.0,0,0,2,8,0,0,31
8484798,D,2025-2026,Vancouver Canucks,NHL,44,3,9,12,29,-24,1219,0.0,1,0,1,5,0,0,42
8475762,D,2025-2026,Vancouver Canucks,NHL,2,0,0,0,2,0,836,0.0,0,0,0,0,0,0,1
8479425,D,2025-2026,Vancouver Canucks,NHL,81,8,41,49,33,-24,1498,0.0,1,0,4,21,0,2,136
8480058,D,2025-2026,Vancouver Canucks,NHL,31,1,5,6,8,-16,798,0.0,0,0,0,0,0,0,22
8483467,D,2025-2026,Vancouver Canucks,NHL,2,0,2,2,0,3,881,0.0,0,0,0,0,0,0,3
8483768,D,2025-2026,Vancouver Canucks,NHL,24,0,3,3,7,-12,824,0.0,0,0,0,0,0,0,14
8477969,D,2025-2026,Vancouver Canucks,NHL,81,3,15,18,60,-18,1289,0.0,1,0,0,0,0,0,66
8484240,D,2025-2026,Vancouver Canucks,NHL,69,5,16,21,28,-20,1019,0.0,0,0,0,3,0,0,59
